PPS TN,Project,Description,Sub-Project,Machine,Tool No.,Area,Step,STD,MAX 8H,Planned,Realized,Backlog,Open,Monday,,,,,,Tuesday,,,,,,Wednesday,,,,,,Thursday,,,,,,Friday,,,,,,Saturday,,,,,,,Planned Production Output,,,,,,,,,,,,,,,,,,,Missed Parts Calculation,,,,,,,,,,,,,,,,,,,Planned until now,EFF per Project,,,,,Missed Parts Calculation,,,,,,,,,,,,,,,,,,,STD,,Daily SAP,,,,,,
,,,,,,,,,,,,,,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,Plan,Ist,,Shift 1,Shift 2,Shift 3,Shift 4,Shift 5,Shift 6,Shift 7,Shift 8,Shift 9,Shift 10,Shift 11,Shift 12,Shift 13,Shift 14,Shift 15,Shift 16,Shift 17,Shift 18,,Shift 1,Shift 2,Shift 3,Shift 4,Shift 5,Shift 6,Shift 7,Shift 8,Shift 9,Shift 10,Shift 11,Shift 12,Shift 13,Shift 14,Shift 15,Shift 16,Shift 17,Shift 18,Adherance,Total,Time used,,,,,Shift 1,Shift 2,Shift 3,Shift 4,Shift 5,Shift 6,Shift 7,Shift 8,Shift 9,Shift 10,Shift 11,Shift 12,Shift 13,Shift 14,Shift 15,Shift 16,Shift 17,Shift 18,,,,lundi,mardi,mercredi,jeudi,vendredi,samedi,Total
249077,E4,Mod. DAE_A_B 9Y4 256 B_TN,E4 Front,,,Pre-Assembly,,1.65,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.77,,0,0,0,0,0,,0
249078,E4,9Y4 752 A_Mod.DAEHL1_B für 9Y4 279 #_TN,E4 Rear,SKM Round1,30°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249078,E4,9Y4 752 A_Mod.DAEHL1_B für 9Y4 279 #_TN,E4 Rear,A.S616,701,Molding,1,0.31,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249078,E4,9Y4 752 A_Mod.DAEHL1_B für 9Y4 279 #_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.77,,0,0,0,0,0,,0
249079,E4,85E 752 G_Mod.DAEHL1_A für 9Y4 279 #_TN,E4 Rear,SKM Round2,90°,Assembly,F,0.14,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249079,E4,85E 752 G_Mod.DAEHL1_A für 9Y4 279 #_TN,E4 Rear,A.S874,357E,Molding,1,0.28,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249079,E4,85E 752 G_Mod.DAEHL1_A für 9Y4 279 #_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.11,,0,0,0,0,0,,0
249080,E4,4P0 752 B_Mod.DAEHL2_A für 9Y4 279 #_TN,E4 Rear,SKM Round1,,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249080,E4,4P0 752 B_Mod.DAEHL2_A für 9Y4 279 #_TN,E4 Rear,A.S243,630,Molding,1,0.27,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249080,E4,4P0 752 B_Mod.DAEHL2_A für 9Y4 279 #_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.86,,0,0,0,0,0,,0
249081,E4,9J1 752_Mod.DAEHL2_B für 9Y4 279 #_TN,E4 Rear,SKM Round1,60°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249081,E4,9J1 752_Mod.DAEHL2_B für 9Y4 279 #_TN,E4 Rear,A.S390,619C,Molding,1,0.32,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249081,E4,9J1 752_Mod.DAEHL2_B für 9Y4 279 #_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.03,,0,0,0,0,0,,0
249082,E4,95C 752 B_Mod.DZFHL für 9Y4 279 F/J/#_TN,E4 Rear,SKM Round1,60°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249082,E4,95C 752 B_Mod.DZFHL für 9Y4 279 F/J/#_TN,E4 Rear,A.S390,619C,Molding,1,0.32,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249082,E4,95C 752 B_Mod.DZFHL für 9Y4 279 F/J/#_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0,0,0,0,0,,0
249083,E4,95C 752 C_Mod.DZFHL für 9Y4 279 #_TN,E4 Rear,SKM Round1,60°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249083,E4,95C 752 C_Mod.DZFHL für 9Y4 279 #_TN,E4 Rear,A.S390,619C,Molding,1,0.32,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249083,E4,95C 752 C_Mod.DZFHL für 9Y4 279 #_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.9,,0,0,0,0,0,,0
249084,E4,95C 752 D_Mod.RBSHL für 9Y4 279 F/J/#_TN,E4 Rear,SKM Round1,180°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,200,0,0,0,,200
249084,E4,95C 752 D_Mod.RBSHL für 9Y4 279 F/J/#_TN,E4 Rear,A.S947,373F,Molding,1,0.31,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,200,0,0,0,,200
249084,E4,95C 752 D_Mod.RBSHL für 9Y4 279 F/J/#_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.81,,0,200,0,0,0,,200
249085,E4,95C 752 D_Mod.RBSHL für 9Y4 279 F/J_TN,E4 Rear,SKM Round1,180°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249085,E4,95C 752 D_Mod.RBSHL für 9Y4 279 F/J_TN,E4 Rear,A.S947,373F,Molding,1,0.31,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249085,E4,95C 752 D_Mod.RBSHL für 9Y4 279 F/J_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.77,,0,0,0,0,0,,0
249086,E4,9Y4 752_Mod.DAEHR1_B f.9Y4 286 D/E/#_TN,E4 Rear,SKM Round1,30°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249086,E4,9Y4 752_Mod.DAEHR1_B f.9Y4 286 D/E/#_TN,E4 Rear,A.S616,701,Molding,1,0.31,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249086,E4,9Y4 752_Mod.DAEHR1_B f.9Y4 286 D/E/#_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.11,,0,0,0,0,0,,0
249087,E4,85E 752 G_Mod.DAEHR1_A f.9Y4 286 D/#_TN,E4 Rear,SKM Round2,90°,Assembly,F,0.14,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249087,E4,85E 752 G_Mod.DAEHR1_A f.9Y4 286 D/#_TN,E4 Rear,A.S874,357E,Molding,1,0.28,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249087,E4,85E 752 G_Mod.DAEHR1_A f.9Y4 286 D/#_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.77,,0,0,0,0,0,,0
249088,E4,9J1 752 A_Mod.DAEHR2_B f. 9Y4 286 F/#_TN,E4 Rear,SKM Round1,60°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249088,E4,9J1 752 A_Mod.DAEHR2_B f. 9Y4 286 F/#_TN,E4 Rear,A.S390,619C,Molding,1,0.32,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249088,E4,9J1 752 A_Mod.DAEHR2_B f. 9Y4 286 F/#_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.03,,0,0,0,0,0,,0
249089,E4,4P0 752 A_Mod.DAEHR2_A f. 9Y4 286 F/#_TN,E4 Rear,SKM Round1,,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,28,0,0,,28
249089,E4,4P0 752 A_Mod.DAEHR2_A f. 9Y4 286 F/#_TN,E4 Rear,A.S243,630,Molding,1,0.27,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,28,0,0,,28
249089,E4,4P0 752 A_Mod.DAEHR2_A f. 9Y4 286 F/#_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.86,,0,0,28,0,0,,28
249090,E4,95C 752 B_Mod.DZFHR für 9Y4 286 E/G/#_TN,E4 Rear,SKM Round1,60°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249090,E4,95C 752 B_Mod.DZFHR für 9Y4 286 E/G/#_TN,E4 Rear,A.S390,619C,Molding,1,0.32,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249090,E4,95C 752 B_Mod.DZFHR für 9Y4 286 E/G/#_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0,0,0,0,0,,0
249091,E4,95C 752 C_Mod.DZFHR für 9Y4 286 D/F/#_TN,E4 Rear,SKM Round1,60°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249091,E4,95C 752 C_Mod.DZFHR für 9Y4 286 D/F/#_TN,E4 Rear,A.S390,619C,Molding,1,0.32,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249091,E4,95C 752 C_Mod.DZFHR für 9Y4 286 D/F/#_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.9,,0,0,0,0,0,,0
249092,E4,95C 752 D_Mod.RBSHR für 9Y4 286 D/F/#_TN,E4 Rear,SKM Round1,180°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249092,E4,95C 752 D_Mod.RBSHR für 9Y4 286 D/F/#_TN,E4 Rear,A.S947,373F,Molding,1,0.31,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249092,E4,95C 752 D_Mod.RBSHR für 9Y4 286 D/F/#_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,3.88,,0,0,0,0,0,,0
249093,E4,95C 752 D_Mod.RBSHR für 9Y4 286 E/G/#_TN,E4 Rear,SKM Round1,180°,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
249093,E4,95C 752 D_Mod.RBSHR für 9Y4 286 E/G/#_TN,E4 Rear,A.S947,373F,Molding,1,0.31,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
249093,E4,95C 752 D_Mod.RBSHR für 9Y4 286 E/G/#_TN,E4 Rear,,,Pre-Assembly,,0.55,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
250531,JLR,Modul ACC_BPWS_14E510 AB_TT,JLR Front,SKM Round2,180°,Assembly,F,0.17,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
250531,JLR,Modul ACC_BPWS_14E510 AB_TT,JLR Front,,ACC,Assembly,3,0.16,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0.73,,0,0,0,0,0,,0
250531,JLR,Modul ACC_BPWS_14E510 AB_TT,JLR Front,A.S396,693,Molding,2,0.59,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
250531,JLR,Modul ACC_BPWS_14E510 AB_TT,JLR Front,A.S947,373F,Molding,1,0.31,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
250531,JLR,Modul ACC_BPWS_14E510 AB_TT,JLR Front,,,Pre-Assembly,,2.54,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,4.83,,0,0,0,0,0,,0
243866,JLR,"Modul DCC_14E510 AA,AB_TT",JLR Front,SKM Round2,90° RL,Assembly,F,0.13,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,,0
243866,JLR,"Modul DCC_14E510 AA,AB_TT",JLR Front,A.S396,630,Molding,1,0.27,,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,0
